"Link","Name","Pos","Height RAS","Weight RAS","Arm RAS","Hand RAS","Forty RAS","Twenty RAS","Ten RAS","Bench RAS","Vertical RAS","Broad RAS","Shuttle RAS","Cone RAS","RAS"
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""http://RAS.football/ras-information/?PlayerID=25811&ovl=Incarnate+Word"">Link</a>","Brandon Richard","FS","1.66","1.56",,,"2.71","4.57","0.96","3.29","4.07","6.12","6.61","5.63","2.21"
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""http://RAS.football/ras-information/?PlayerID=25812&ovl=Michigan"">Link</a>","Cam Goode","DT","0.37","9.22",,,"5.45","4.15","6.62","1.03","0.54",,,,"2.61"
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""http://RAS.football/ras-information/?PlayerID=25813&ovl=Michigan"">Link</a>","German Green","SS","8.44","0.31",,,"5.84","3.49","2.14","1.09","0.67","8.06","2.99","4.27","2.34"
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""http://RAS.football/ras-information/?PlayerID=25814&ovl=Michigan"">Link</a>","Zach Peterson","WR","5.33","2.91",,,"3.30","3.43","5.07","7.10","8.51","5.73","5.09","4.83","4.84"
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""http://RAS.football/ras-information/?PlayerID=25815&ovl=Randolph+Macon"">Link</a>","David Wallis","WR","4.94","2.70",,,"7.77","3.02","9.04","1.26","6.14","5.73","7.51","7.11","5.67"
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""http://RAS.football/ras-information/?PlayerID=25816&ovl=Northern+Michigan"">Link</a>","Bo Bell","FS","0.10","4.75",,,"7.01","9.93","4.10","4.04","4.07","3.09","1.08","3.19","2.82"
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""http://RAS.football/ras-information/?PlayerID=25817&ovl=Emporia+State"">Link</a>","Braden Gleason","QB","0.24","0.46",,,"5.82","4.62","8.67",,"7.28","7.19","6.88","7.29","5.6"
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""http://RAS.football/ras-information/?PlayerID=25818&ovl=Emporia+State"">Link</a>","Chance Rodriguez","LB","5.91","7.16",,,"7.45","6.83","8.31","0.88","2.61","5.06","3.99","7.51","5.68"
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""http://RAS.football/ras-information/?PlayerID=25819&ovl=Emporia+State"">Link</a>","Jordan Williams","DE","0.13","5.71",,,"5.55","5.22","9.78","5.01","0.43","1.32","4.11","2.40","2.77"
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""http://RAS.football/ras-information/?PlayerID=26599&ovl=Robert+Morris"">Link</a>","Chaese Jackson","TE","0.16","1.11",,,"6.58","7.35","9.73","9.66","2.79","3.41","5.89","4.56","4.76"
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""http://RAS.football/ras-information/?PlayerID=26600&ovl=Chattanooga"">Link</a>","Griffin McDowell","OT","2.15","3.60",,,"8.86","9.27","9.43","9.47","8.74","8.65","8.88","9.54","9.43"
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""http://RAS.football/ras-information/?PlayerID=26601&ovl=Florida+A&M"">Link</a>","Nick Dixon","TE","0.20","0.02",,,"8.60","9.45","8.09","0.64","9.02","9.63","1.42","2.56","4.38"
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""http://RAS.football/ras-information/?PlayerID=26602&ovl=Florida+A&M"">Link</a>","Dakar Edwards","DT","1.88","0.36",,,"5.91","5.14","2.39",,"2.53","8.85","4.81","0.72","2.12"
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""http://RAS.football/ras-information/?PlayerID=26603&ovl=Florida+A&M"">Link</a>","Terrell Jennings","RB","7.95","7.37",,,"4.07","4.95","7.86",,"6.70","5.91","0.66","0.27","4.81"
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""http://RAS.football/ras-information/?PlayerID=26604&ovl=Florida+A&M"">Link</a>","Dre Jones","DT","5.34","0.41",,,"2.26","4.15","2.92",,"1.69","3.87","0.32",,"0.82"
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""http://RAS.football/ras-information/?PlayerID=26605&ovl=Florida+A&M"">Link</a>","Kym-Mani King","SS","0.41","0.13",,,"8.13","5.16","4.77","6.07","1.98","6.46","4.58","1.22","2.52"
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""http://RAS.football/ras-information/?PlayerID=26606&ovl=Florida+A&M"">Link</a>","Isaiah Major","LB","0.95","5.10",,,"4.47","4.31","5.75","5.58","1.34","3.83","1.02","1.17","1.77"
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""http://RAS.football/ras-information/?PlayerID=26607&ovl=Florida+A&M"">Link</a>","David Manigo","WR","8.43","3.14",,,"0.16","1.15","3.33","0.60","0.30","3.31","0.66","0.26","0.39"
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""http://RAS.football/ras-information/?PlayerID=26608&ovl=Florida+A&M"">Link</a>","Stanley Mentor","DT","0.57","8.33",,,"2.68","5.89","6.13","9.29","0.54","5.60","0.66","0.15","2.7"
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""http://RAS.football/ras-information/?PlayerID=26609&ovl=Florida+A&M"">Link</a>","Javan Morgan","FS","1.20","0.87",,,"6.68","8.18","9.83","6.90","5.84","9.40","0.65","0.79","4.46"
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""http://RAS.football/ras-information/?PlayerID=26610&ovl=Florida+A&M"">Link</a>","Darian Oxendine","WR","1.68","0.15",,,"5.42","5.37","9.04",,"1.71","5.73","0.37","1.64","1.83"
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""http://RAS.football/ras-information/?PlayerID=26611&ovl=Florida+A&M"">Link</a>","Antwan Collier","FS","6.95","2.61",,,"0.25","0.04","0.64","4.04","0.20","6.12","0.09","0.09","0.48"
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""http://RAS.football/ras-information/?PlayerID=26612&ovl=Florida+A&M"">Link</a>","Makody Robertson","DT","2.81","9.91",,,"0.18","0.14","3.52","7.56","1.00",,"0.40","0.13","1.09"
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""http://RAS.football/ras-information/?PlayerID=26613&ovl=West+Georgia"">Link</a>","Wesley Kennedy","RB","2.05","0.37",,,"4.07","4.43","2.86","7.78","2.32","1.46","1.56","2.32","0.96"
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""http://RAS.football/ras-information/?PlayerID=26614&ovl=Holy+Cross"">Link</a>","Dre Wallace-Davis","WR","9.12","6.50",,,"1.29","1.86","2.61",,"2.69","2.25","3.01","1.99","1.87"
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""http://RAS.football/ras-information/?PlayerID=26615&ovl=Bentley"">Link</a>","Salvatore Lupoli","LB","0.10","0.17",,,"5.28","7.72","7.00",,"8.96","8.87","9.51","4.11","6.04"
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""http://RAS.football/ras-information/?PlayerID=26616&ovl=Bentley"">Link</a>","Mathieu Severance","CB","0.42","6.10",,,"2.50","8.45","9.26","6.29","8.81","5.12","8.75","4.58","6.59"
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""http://RAS.football/ras-information/?PlayerID=26617&ovl=Bridgewater+State"">Link</a>","James Cahoon","QB","7.78","5.33",,,"0.06","0.04","0.74",,"0.72","1.33","0.16","0.00","0.27"
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""http://RAS.football/ras-information/?PlayerID=26618&ovl=Brown"">Link</a>","Cooper Deveau","FS","2.24","0.75",,,"5.66","7.44","7.66","2.66","5.23","6.12","7.58","2.08","3.94"
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""http://RAS.football/ras-information/?PlayerID=26619&ovl=Framingham+State"">Link</a>","Momo Nazaire","CB","7.74","0.14",,,"1.87","5.89","6.17",,"0.70","1.35","0.01","0.00","0.96"
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""http://RAS.football/ras-information/?PlayerID=26620&ovl=Merrimack"">Link</a>","Antonio Derry","OG","3.62","1.27",,,"4.17","5.56","5.64","4.21","1.22","4.23",,,"2.41"
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""http://RAS.football/ras-information/?PlayerID=26621&ovl=Merrimack"">Link</a>","Nick Martino","DT","0.16","0.57",,,"1.42","9.97","1.96","5.02","2.53",,"7.89","3.22","2.14"
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""http://RAS.football/ras-information/?PlayerID=26622&ovl=Merrimack"">Link</a>","Darion McKenzie","CB","7.53","3.02",,,"1.37","3.32","5.42","3.63","8.48","6.41","5.20","5.12","4.5"
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""http://RAS.football/ras-information/?PlayerID=26623&ovl=Merrimack"">Link</a>","Jordan Riggs","DT","1.33","0.05",,,"9.80","9.85","9.65","4.32","7.13","6.58","8.25","4.12","6.91"
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""http://RAS.football/ras-information/?PlayerID=26624&ovl=Merrimack"">Link</a>","Myles Taylor","LB","0.81","0.32",,,"5.58","8.06","7.90","5.58","7.63","5.06","5.93","3.27","4.61"
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""http://RAS.football/ras-information/?PlayerID=26625&ovl=New+Hampshire"">Link</a>","Randall Harris","CB","7.07","6.10",,,"3.26","7.65","9.54","2.09","9.10","7.04","3.18","3.27","6.24"
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""http://RAS.football/ras-information/?PlayerID=26626&ovl=New+Hampshire"">Link</a>","Kyle Lepkowski","TE","5.71","2.07",,,"3.47","8.58","5.09","1.38","2.36","2.39","2.01","1.57","1.85"
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""http://RAS.football/ras-information/?PlayerID=26627&ovl=New+Hampshire"">Link</a>","Heron Maurisseau","WR","2.48","3.62",,,"8.42","9.23","6.58",,"8.16","2.25","6.20","1.99","5.48"
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""http://RAS.football/ras-information/?PlayerID=26628&ovl=New+Hampshire"">Link</a>","Osho Omoyeni","OG","1.05","0.30",,,"8.99","9.73","9.75","1.60","9.10","8.73","7.56","4.73","6.9"
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""http://RAS.football/ras-information/?PlayerID=26629&ovl=Springfield"">Link</a>","Quinn Sweeney","DE","7.01","4.52",,,"2.71","2.16","6.73","3.44","2.30","5.52","7.15","1.50","3.39"
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""http://RAS.football/ras-information/?PlayerID=26630&ovl=Saint+Anselm"">Link</a>","Anthony Brown","WR","3.51","5.65",,,"1.29","2.22","2.13","7.10","0.76","3.31","6.51","2.05","1.83"
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""http://RAS.football/ras-information/?PlayerID=26631&ovl=Stonehill"">Link</a>","David Satkowski","OT","0.28","2.41",,,"7.35","8.89","9.80","2.13","5.75","8.94","9.65","5.78","6.93"
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""http://RAS.football/ras-information/?PlayerID=26632&ovl=Houston+Christian"">Link</a>","Karl Reynolds","WR","4.38","0.81",,,"3.30","5.87","2.61",,"4.35","9.01","0.88","0.30","1.9"
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""http://RAS.football/ras-information/?PlayerID=26633&ovl=Stuttgart"">Link</a>","Luca Jokiel","OT","9.32","8.71",,,"3.37","2.09","0.55","9.29","0.89","7.90","2.09","2.01","3.89"
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""http://RAS.football/ras-information/?PlayerID=26634&ovl=Houston+Christian"">Link</a>","Colby Suits","QB","6.78","9.39",,,"6.57",,"2.72",,"2.37","6.12","1.65",,"4.9"
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""http://RAS.football/ras-information/?PlayerID=26635&ovl=North+American"">Link</a>","Jailin Singleton","RB","0.31","6.98",,,"0.04","0.03","0.03","9.61","0.76","1.17","0.30","0.07","0.17"
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""http://RAS.football/ras-information/?PlayerID=26636&ovl=Texas+A&M+Kingsville"">Link</a>","Amos Coleman","CB","2.30","5.75",,,"3.78","2.97","1.10","7.88","1.57","2.73","2.76","3.84","1.81"
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""http://RAS.football/ras-information/?PlayerID=26637&ovl=Texas+A&M+Kingsville"">Link</a>","Ezrah Thibodeaux","DE","2.05","6.66",,,"3.72","7.79","3.84","8.80","1.46","6.64","2.65","1.79","3.85"
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""http://RAS.football/ras-information/?PlayerID=26638&ovl=Texas+Southern"">Link</a>","Tavaris Achane","WR","7.79","6.50",,,"0.30","0.45","0.35","0.90","1.71","4.49","0.37","3.26","0.8"
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""http://RAS.football/ras-information/?PlayerID=26639&ovl=Texas+Southern"">Link</a>","Nicholas Cotton","SS","7.27","0.45",,,"1.41","1.35","0.20","0.14","0.23","2.70","0.07","0.05","0.13"
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""http://RAS.football/ras-information/?PlayerID=26640&ovl=Central+Florida"">Link</a>","Alec Holler","TE","1.91","2.57",,,"6.58","6.57","6.61","2.60","6.29","6.45","5.16","8.22","5.15"
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""http://RAS.football/ras-information/?PlayerID=26641&ovl=Texas+Southern"">Link</a>","Jacorey Howard","RB","7.52","9.68",,,"0.67","0.65","1.28","3.93","0.30","1.17","0.57","0.05","0.61"
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""http://RAS.football/ras-information/?PlayerID=26642&ovl=Texas+Southern"">Link</a>","Jadrian McGraw","SS","2.73","2.06",,,"0.55","1.68","7.19","7.71","2.96","3.20","0.15","0.15","1.2"
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""http://RAS.football/ras-information/?PlayerID=26643&ovl=Texas+Southern"">Link</a>","Eyan Means","WR","7.34","0.59",,,"3.55","0.93","0.47","1.26","0.76","5.73","1.34","2.74","0.67"
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""http://RAS.football/ras-information/?PlayerID=26644&ovl=Texas+Southern"">Link</a>","Jack Nance","OG","0.29","0.71",,,"6.02","5.56","7.89","7.07","2.06","3.13","3.96","6.67","3.44"
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""http://RAS.football/ras-information/?PlayerID=26645&ovl=Howard"">Link</a>","Gerone Hamilton","OT","1.49","0.41",,,"0.42","0.34","2.26","0.85","1.17","0.97","1.26","1.30","0.03"
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""http://RAS.football/ras-information/?PlayerID=26646&ovl=Howard"">Link</a>","Jevin Jackson","DE","0.25","7.43",,,"0.79","0.13","0.95",,"1.15","0.14","1.02","2.57","0.17"
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""http://RAS.football/ras-information/?PlayerID=26647&ovl=Howard"">Link</a>","Matthew McDonald","WR","8.96","4.75",,,"0.16","0.06","2.61","0.90","2.18","7.46","1.34","0.08","1.02"
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""http://RAS.football/ras-information/?PlayerID=26648&ovl=Howard"">Link</a>","Ian White","DE","8.99","4.10",,,"6.64","1.34","4.35","1.65","1.46","1.91","2.65","0.86","1.84"
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""http://RAS.football/ras-information/?PlayerID=26649&ovl=Virginia+Union"">Link</a>","Justin Meade","OG","0.10","0.64",,,"0.81","4.75","8.78","6.41","6.21","2.71","1.87","2.95","2.02"
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""http://RAS.football/ras-information/?PlayerID=26650&ovl=Virginia+Union"">Link</a>","Said Sidibe","WR","2.88","0.70",,,"0.00","2.52","7.87","0.41","1.71","7.46","4.83","4.83","1.64"
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""http://RAS.football/ras-information/?PlayerID=26651&ovl=Idaho+State"">Link</a>","Soujah Gasu","RB","1.41","2.52",,,"2.00","1.99","1.91","7.78","2.79","3.99","6.48","3.91","1.73"
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""http://RAS.football/ras-information/?PlayerID=26652&ovl=Idaho+State"">Link</a>","Cyrus Wallace","WR","8.54","8.03",,,"0.19","0.45","0.68","3.83","2.18","2.25","3.01","2.50","1.37"
